GraphName,Version,Nodes,Edges,Wall Time,CPU Time,Clusters,Modularity,MaxIterations,FirstMoveTime,MoveTime,CoarsenTime,RefineTime,Threads,CacheLevel,CacheMissCount,Refine,StablePartitioningTime,Scale,EdgeFactor,a,b,c,d
RMAT_20_16-0.400000-0.300000-0.200000-0.100000,PLM,1048576,16777216,21.3283,280.764,14001,0.122848,25,15103.1,20075.1,457.354,0,36,L1D,0,0,0,20,16,0.4,0.3,0.2,0.1
RMAT_20_16-0.400000-0.300000-0.200000-0.100000,ONPL,1048576,16777216,2.87357,79.6922,14003,0.127583,25,1706.07,1816.07,375.435,0,36,LL,0,0,0,20,16,0.4,0.3,0.2,0.1
RMAT_20_16-0.400000-0.300000-0.200000-0.100000,OVPL,1048576,16777216,8.10932,99.8295,14008,0.122437,25,5999.76,6329.76,450.458,0,36,LL,0,0,0,20,16,0.4,0.3,0.2,0.1
RMAT_20_16-0.400000-0.300000-0.200000-0.100000,MPLM,1048576,16777216,3.00146,82.3356,14000,0.125548,25,1699.65,1909.65,425.085,0,36,LL,0,0,0,20,16,0.4,0.3,0.2,0.1
RMAT_20_16-0.400000-0.300000-0.200000-0.100000,PLP,1048576,16777216,0.217784,7.50437,13978,0,25,0,216,0,0,36,LL,0,0,0,20,16,0.4,0.3,0.2,0.1
RMAT_20_16-0.400000-0.300000-0.200000-0.100000,MPLP,1048576,16777216,0.274942,7.09326,13978,0,25,0,161,0,0,36,LL,0,0,4e-08,20,16,0.4,0.3,0.2,0.1
RMAT_20_16-0.400000-0.300000-0.200000-0.100000,ONLP,1048576,16777216,0.252127,6.2592,13978,0,25,0,138,0,0,36,LL,0,0,5.2e-08,20,16,0.4,0.3,0.2,0.1
RMAT_20_64-0.570000-0.190000-0.190000-0.050000,PLM,1048576,67108864,38.3501,175.793,210168,0.0391377,25,35830.5,35891.5,983.141,0,36,L1D,0,0,0,20,64,0.57,0.19,0.19,0.05
RMAT_20_64-0.570000-0.190000-0.190000-0.050000,ONPL,1048576,67108864,7.59356,88.4658,210161,0.0402227,25,5189.82,5191.82,950.785,0,36,LL,0,0,0,20,64,0.57,0.19,0.19,0.05
RMAT_20_64-0.330000-0.330000-0.330000-0.010000,PLM,1048576,67108864,44.7737,271.851,8172,0.113272,25,42386.6,42392.6,1026.5,0,36,L1D,0,0,0,20,64,0.33,0.33,0.33,0.01
RMAT_20_64-0.330000-0.330000-0.330000-0.010000,ONPL,1048576,67108864,6.51373,130.538,8173,0.114512,25,4201,4201,954.383,0,36,LL,0,0,0,20,64,0.33,0.33,0.33,0.01
RMAT_20_64-0.330000-0.330000-0.330000-0.010000,OVPL,1048576,67108864,14.4819,110.665,8172,0.108414,25,10850.2,10851.2,1082.79,0,36,LL,0,0,0,20,64,0.33,0.33,0.33,0.01
RMAT_20_64-0.330000-0.330000-0.330000-0.010000,MPLM,1048576,67108864,5.26197,90.7846,8173,0.115116,25,3026.43,3026.43,950.802,0,36,LL,0,0,0,20,64,0.33,0.33,0.33,0.01
RMAT_20_64-0.330000-0.330000-0.330000-0.010000,PLP,1048576,67108864,0.887879,27.7977,8167,0,25,0,884,0,0,36,LL,0,0,0,20,64,0.33,0.33,0.33,0.01
RMAT_20_64-0.330000-0.330000-0.330000-0.010000,MPLP,1048576,67108864,0.912497,28.3317,8167,0,25,0,790,0,0,36,LL,0,0,5.5e-08,20,64,0.33,0.33,0.33,0.01
RMAT_20_64-0.330000-0.330000-0.330000-0.010000,ONLP,1048576,67108864,0.424238,8.93453,8167,0,25,0,301,0,0,36,LL,0,0,5.3e-08,20,64,0.33,0.33,0.33,0.01
RMAT_20_64-0.400000-0.300000-0.200000-0.100000,PLM,1048576,67108864,45.1309,231.813,286,0.0639132,25,43054.8,43054.8,492.074,0,36,L1D,0,0,0,20,64,0.4,0.3,0.2,0.1
RMAT_20_64-0.400000-0.300000-0.200000-0.100000,ONPL,1048576,67108864,4.89991,81.2313,289,0.0620134,25,2904.89,2904.89,504.739,0,36,LL,0,0,0,20,64,0.4,0.3,0.2,0.1
RMAT_20_64-0.400000-0.300000-0.200000-0.100000,OVPL,1048576,67108864,12.5496,108.921,285,0.0575447,25,9668.07,9671.07,344.907,0,36,LL,0,0,0,20,64,0.4,0.3,0.2,0.1
RMAT_20_64-0.400000-0.300000-0.200000-0.100000,MPLM,1048576,67108864,4.44814,83.0064,286,0.0630642,25,2644.45,2644.45,326.89,0,36,LL,0,0,0,20,64,0.4,0.3,0.2,0.1
RMAT_20_64-0.400000-0.300000-0.200000-0.100000,PLP,1048576,67108864,0.807009,24.2282,278,0,25,0,804,0,0,36,LL,0,0,0,20,64,0.4,0.3,0.2,0.1
RMAT_20_64-0.400000-0.300000-0.200000-0.100000,MPLP,1048576,67108864,0.870161,26.5071,278,0,25,0,751,0,0,36,LL,0,0,6.2e-08,20,64,0.4,0.3,0.2,0.1
RMAT_20_64-0.400000-0.300000-0.200000-0.100000,ONLP,1048576,67108864,0.494726,12.0029,278,0,25,0,373,0,0,36,LL,0,0,3.5e-08,20,64,0.4,0.3,0.2,0.1
RMAT_20_128-0.570000-0.190000-0.190000-0.050000,PLM,1048576,134217728,88.4841,287.964,138372,0.0334519,25,83951.5,83967.5,1813.49,0,36,L1D,0,0,0,20,128,0.57,0.19,0.19,0.05
RMAT_20_128-0.570000-0.190000-0.190000-0.050000,ONPL,1048576,134217728,14.759,124.396,138369,0.0329377,25,10335.8,10335.8,1790.29,0,36,LL,0,0,0,20,128,0.57,0.19,0.19,0.05
RMAT_20_128-0.330000-0.330000-0.330000-0.010000,PLM,1048576,134217728,81.9764,317.582,2158,0.109778,25,77652.4,77652.4,1877.71,0,36,L1D,0,0,0,20,128,0.33,0.33,0.33,0.01
RMAT_20_128-0.330000-0.330000-0.330000-0.010000,ONPL,1048576,134217728,10.8584,144.684,2161,0.111607,25,6709.39,6709.39,1730.46,0,36,LL,0,0,0,20,128,0.33,0.33,0.33,0.01
RMAT_20_128-0.330000-0.330000-0.330000-0.010000,OVPL,1048576,134217728,24.0724,144.12,2157,0.105706,25,18374.8,18374.8,1922.59,0,36,LL,0,0,0,20,128,0.33,0.33,0.33,0.01
RMAT_20_128-0.330000-0.330000-0.330000-0.010000,MPLM,1048576,134217728,8.44324,122.43,2161,0.112164,25,4518.09,4518.09,1673.32,0,36,LL,0,0,0,20,128,0.33,0.33,0.33,0.01
RMAT_20_128-0.330000-0.330000-0.330000-0.010000,PLP,1048576,134217728,1.69184,52.6037,2153,0,25,0,1684,0,0,36,LL,0,0,0,20,128,0.33,0.33,0.33,0.01
RMAT_20_128-0.330000-0.330000-0.330000-0.010000,MPLP,1048576,134217728,1.82382,55.0303,2153,0,25,0,1699,0,0,36,LL,0,0,5.6e-08,20,128,0.33,0.33,0.33,0.01
RMAT_20_128-0.330000-0.330000-0.330000-0.010000,ONLP,1048576,134217728,0.760855,15.2293,2153,0,25,0,637,0,0,36,LL,0,0,6.3e-08,20,128,0.33,0.33,0.33,0.01
RMAT_20_128-0.400000-0.300000-0.200000-0.100000,PLM,1048576,134217728,80.7065,278.125,28,0.0427946,25,77632.1,77632.1,304.906,0,36,L1D,0,0,0,20,128,0.4,0.3,0.2,0.1
RMAT_20_128-0.400000-0.300000-0.200000-0.100000,ONPL,1048576,134217728,8.17282,105.921,28,0.0426406,25,5142.85,5142.85,291.167,0,36,LL,0,0,0,20,128,0.4,0.3,0.2,0.1
RMAT_20_2-0.570000-0.190000-0.190000-0.050000,PLM,1048576,2097152,5.04612,123.87,696597,0.208828,25,1152.45,4175.45,325.821,0,36,L1D,0,0,0,20,2,0.57,0.19,0.19,0.05
RMAT_20_2-0.570000-0.190000-0.190000-0.050000,ONPL,1048576,2097152,1.52324,44.8639,696600,0.209564,25,180.92,364.92,352.517,0,36,LL,0,0,0,20,2,0.57,0.19,0.19,0.05
RMAT_20_2-0.570000-0.190000-0.190000-0.050000,OVPL,1048576,2097152,4.0245,79.4456,696602,0.209795,25,2123.36,2799.36,301.304,0,36,LL,0,0,0,20,2,0.57,0.19,0.19,0.05
RMAT_20_2-0.570000-0.190000-0.190000-0.050000,MPLM,1048576,2097152,1.23846,39.0717,696599,0.210114,25,181.423,519.423,238.352,0,36,LL,0,0,0,20,2,0.57,0.19,0.19,0.05
RMAT_20_2-0.570000-0.190000-0.190000-0.050000,PLP,1048576,2097152,0.119724,4.2209,696613,0.00172157,25,0,115,0,0,36,LL,0,0,0,20,2,0.57,0.19,0.19,0.05
RMAT_20_2-0.570000-0.190000-0.190000-0.050000,MPLP,1048576,2097152,0.149765,2.83458,696626,0.00173204,25,0,47,0,0,36,LL,0,0,9.5e-08,20,2,0.57,0.19,0.19,0.05
RMAT_20_2-0.570000-0.190000-0.190000-0.050000,ONLP,1048576,2097152,0.137638,3.24281,696608,0.00171395,25,0,60,0,0,36,LL,0,0,4.11e-07,20,2,0.57,0.19,0.19,0.05
RMAT_20_2-0.330000-0.330000-0.330000-0.010000,PLM,1048576,2097152,8.36172,222.468,352083,0.360109,25,2092.91,7462.91,327.614,0,36,L1D,0,0,0,20,2,0.33,0.33,0.33,0.01
RMAT_20_2-0.330000-0.330000-0.330000-0.010000,ONPL,1048576,2097152,1.80792,58.2583,352082,0.36023,25,536.05,891.05,256.123,0,36,LL,0,0,0,20,2,0.33,0.33,0.33,0.01
RMAT_20_2-0.330000-0.330000-0.330000-0.010000,OVPL,1048576,2097152,2.56814,69.7489,352081,0.360108,25,973.084,1442.08,267.668,0,36,LL,0,0,0,20,2,0.33,0.33,0.33,0.01
RMAT_20_2-0.330000-0.330000-0.330000-0.010000,MPLM,1048576,2097152,1.77654,58.5786,352083,0.360349,25,544.298,998.298,228.106,0,36,LL,0,0,0,20,2,0.33,0.33,0.33,0.01
RMAT_20_2-0.330000-0.330000-0.330000-0.010000,PLP,1048576,2097152,0.32712,11.6914,352232,0.00035853,25,0,323,0,0,36,LL,0,0,0,20,2,0.33,0.33,0.33,0.01
RMAT_20_2-0.330000-0.330000-0.330000-0.010000,MPLP,1048576,2097152,0.213175,5.36716,352882,0.000380327,25,0,117,0,0,36,LL,0,0,3.1e-07,20,2,0.33,0.33,0.33,0.01
RMAT_20_2-0.330000-0.330000-0.330000-0.010000,ONLP,1048576,2097152,0.202837,5.19623,352071,0.000358547,25,0,111,0,0,36,LL,0,0,4e-08,20,2,0.33,0.33,0.33,0.01
RMAT_20_2-0.400000-0.300000-0.200000-0.100000,PLM,1048576,2097152,9.36463,245.847,271617,0.395988,25,2410.12,8351.12,331.487,0,36,L1D,0,0,0,20,2,0.4,0.3,0.2,0.1
RMAT_20_2-0.400000-0.300000-0.200000-0.100000,ONPL,1048576,2097152,2.17349,69.6228,271618,0.397019,25,578.15,981.15,419.794,0,36,LL,0,0,0,20,2,0.4,0.3,0.2,0.1
RMAT_20_2-0.400000-0.300000-0.200000-0.100000,OVPL,1048576,2097152,3.13254,85.0155,271618,0.397292,25,1070.5,1587.5,350.838,0,36,LL,0,0,0,20,2,0.4,0.3,0.2,0.1
RMAT_20_2-0.400000-0.300000-0.200000-0.100000,MPLM,1048576,2097152,1.93864,62.6583,271619,0.396544,25,501.485,1086.49,281.405,0,36,LL,0,0,0,20,2,0.4,0.3,0.2,0.1
RMAT_20_2-0.400000-0.300000-0.200000-0.100000,PLP,1048576,2097152,0.177241,6.32114,272145,0.010192,25,0,172,0,0,36,LL,0,0,0,20,2,0.4,0.3,0.2,0.1
