Version,Graph Name,Threads,Event,Power,Iteration
MPLM,nlpkkt200,48,package-0,8777.65,1
MPLM,nlpkkt200,48,dram,815.239,1
MPLM,nlpkkt200,48,package-1,8851.34,1
MPLM,nlpkkt200,48,dram,881.874,1
OVPL,europe,48,package-0,14950.1,1
OVPL,europe,48,dram,1855.32,1
OVPL,europe,48,package-1,14378.2,1
OVPL,europe,48,dram,1584.96,1
MPLM,europe,48,package-0,12863.8,1
MPLM,europe,48,dram,1319.24,1
MPLM,europe,48,package-1,12548.6,1
MPLM,europe,48,dram,1353.96,1
