Version,Graph Name,Threads,Event,Power,Iteration
PLP,AS365,36,package-1,152.07,1
PLP,AS365,36,dram,18.5039,1
MPLP,M6,36,package-0,64.8666,1
MPLP,M6,36,dram,13.256,1
MPLP,M6,36,package-1,78.6535,1
MPLP,M6,36,dram,9.06664,1
MPLP,AS365,36,package-0,77.7462,1
MPLP,AS365,36,dram,14.1908,1
MPLP,AS365,36,package-1,83.0379,1
MPLP,AS365,36,dram,11.6036,1
MPLP,nlpkkt200,36,package-0,2676.19,1
MPLP,nlpkkt200,36,dram,303.829,1
MPLP,nlpkkt200,36,package-1,2707.34,1
MPLP,nlpkkt200,36,dram,329.495,1
PLP,NACA0015,36,package-0,30.6655,1
PLP,NACA0015,36,dram,3.3817,1
PLP,NACA0015,36,package-1,28.0396,1
PLP,NACA0015,36,dram,3.91997,1
MPLP,NACA0015,36,package-0,47.1505,1
MPLP,NACA0015,36,dram,5.28794,1
MPLP,NACA0015,36,package-1,29.7275,1
MPLP,NACA0015,36,dram,5.10033,1
PLP,Oregon-2,36,package-0,2.47515,1
PLP,Oregon-2,36,dram,0.417568,1
PLP,Oregon-2,36,package-1,4.40599,1
PLP,Oregon-2,36,dram,0.457944,1
PLP,NLR,36,package-0,167.914,1
PLP,NLR,36,dram,19.7678,1
PLP,NLR,36,package-1,139.034,1
PLP,NLR,36,dram,14.148,1
MPLP,Oregon-2,36,package-0,0.812315,1
MPLP,Oregon-2,36,dram,0.171605,1
MPLP,Oregon-2,36,package-1,1.35485,1
MPLP,Oregon-2,36,dram,0.17725,1
MPLP,NLR,36,package-0,127.666,1
MPLP,NLR,36,dram,15.1322,1
MPLP,NLR,36,package-1,80.7781,1
MPLP,NLR,36,dram,17.4705,1
PLP,asia,36,package-0,249.371,1
PLP,asia,36,dram,29.3583,1
PLP,asia,36,package-1,231.368,1
PLP,asia,36,dram,29.7667,1
MPLP,asia,36,package-0,151.979,1
MPLP,asia,36,dram,32.7323,1
MPLP,asia,36,package-1,130.384,1
MPLP,asia,36,dram,23.6231,1
PLP,belgium,36,package-0,37.3148,1
PLP,belgium,36,dram,4.08325,1
PLP,belgium,36,package-1,30.9452,1
PLP,belgium,36,dram,3.74776,1
MPLP,belgium,36,package-0,21.475,1
MPLP,belgium,36,dram,4.11959,1
MPLP,belgium,36,package-1,36.3797,1
MPLP,belgium,36,dram,3.45093,1
PLP,delaunay_n24,36,package-0,510.978,1
PLP,delaunay_n24,36,dram,49.2988,1
PLP,delaunay_n24,36,package-1,491.436,1
PLP,delaunay_n24,36,dram,53.4384,1
PLP,europe,36,package-0,1030.49,1
PLP,europe,36,dram,109.343,1
PLP,europe,36,package-1,1024.17,1
PLP,europe,36,dram,131.872,1
PLP,germany,36,package-0,242.647,1
PLP,germany,36,dram,22.3724,1
PLP,germany,36,package-1,226.017,1
PLP,germany,36,dram,27.3746,1
MPLP,delaunay_n24,36,package-0,295.387,1
MPLP,delaunay_n24,36,dram,50.278,1
MPLP,delaunay_n24,36,package-1,253.345,1
MPLP,delaunay_n24,36,dram,44.5619,1
MPLP,germany,36,package-0,129.771,1
MPLP,germany,36,dram,23.2105,1
MPLP,germany,36,package-1,140.415,1
MPLP,germany,36,dram,27.6957,1
MPLP,europe,36,package-0,529.608,1
MPLP,europe,36,dram,101.017,1
MPLP,europe,36,package-1,558.069,1
MPLP,europe,36,dram,131.118,1
PLP,loc-gowalla_edges,36,package-0,14.501,1
PLP,loc-gowalla_edges,36,dram,1.71085,1
PLP,loc-gowalla_edges,36,package-1,14.9477,1
PLP,loc-gowalla_edges,36,dram,1.72927,1
PLP,kkt_power,36,package-0,60.6624,1
PLP,kkt_power,36,dram,6.89605,1
PLP,kkt_power,36,package-1,56.5245,1
PLP,kkt_power,36,dram,6.58916,1
PLP,in-2004,36,package-0,55.2376,1
PLP,in-2004,36,dram,7.37735,1
PLP,in-2004,36,package-1,51.0488,1
PLP,in-2004,36,dram,5.24556,1
MPLP,loc-gowalla_edges,36,package-0,4.95616,1
MPLP,loc-gowalla_edges,36,dram,1.37155,1
MPLP,loc-gowalla_edges,36,package-1,15.5211,1
MPLP,loc-gowalla_edges,36,dram,1.57824,1
MPLP,kkt_power,36,package-0,34.9601,1
MPLP,kkt_power,36,dram,6.11965,1
MPLP,kkt_power,36,package-1,55.2902,1
MPLP,kkt_power,36,dram,6.9346,1
MPLP,in-2004,36,package-0,16.8222,1
MPLP,in-2004,36,dram,4.49727,1
MPLP,in-2004,36,package-1,35.0129,1
MPLP,in-2004,36,dram,4.11178,1
PLP,luxembourg,36,package-0,8.60185,1
PLP,luxembourg,36,dram,1.44327,1
PLP,luxembourg,36,package-1,10.273,1
PLP,luxembourg,36,dram,1.15165,1
PLP,netherlands,36,package-0,102.96,1
PLP,netherlands,36,dram,12.6942,1
PLP,netherlands,36,package-1,102.103,1
PLP,netherlands,36,dram,10.9369,1
MPLP,luxembourg,36,package-0,8.6793,1
MPLP,luxembourg,36,dram,1.51317,1
MPLP,luxembourg,36,package-1,13.2929,1
MPLP,luxembourg,36,dram,1.39039,1
MPLP,netherlands,36,package-0,27.8473,1
MPLP,netherlands,36,dram,6.8704,1
MPLP,netherlands,36,package-1,55.3119,1
MPLP,netherlands,36,dram,6.55331,1
PLP,roadNet-PA,36,package-0,22.6344,1
PLP,roadNet-PA,36,dram,2.60164,1
PLP,roadNet-PA,36,package-1,22.3712,1
PLP,roadNet-PA,36,dram,2.28779,1
MPLP,roadNet-PA,36,package-0,14.8441,1
MPLP,roadNet-PA,36,dram,3.50494,1
MPLP,roadNet-PA,36,package-1,38.9389,1
MPLP,roadNet-PA,36,dram,3.84015,1
PLP,333SP,36,package-0,235.055,1
PLP,333SP,36,dram,26.6002,1
PLP,333SP,36,package-1,220.073,1
PLP,333SP,36,dram,20.8943,1
MPLP,333SP,36,package-0,81.7407,1
MPLP,333SP,36,dram,12.9423,1
MPLP,333SP,36,package-1,87.4463,1
MPLP,333SP,36,dram,12.5417,1
PLP,M6,36,package-0,90.312,1
PLP,M6,36,dram,9.52789,1
PLP,M6,36,package-1,81.7408,1
PLP,M6,36,dram,8.84254,1
PLP,AS365,36,package-0,93.4972,1
PLP,AS365,36,dram,9.13246,1
PLP,AS365,36,package-1,93.4915,1
PLP,AS365,36,dram,12.095,1
PLP,uk-2002,36,package-0,785.991,1
PLP,uk-2002,36,dram,104.478,1
PLP,uk-2002,36,package-1,712.455,1
PLP,uk-2002,36,dram,69.6629,1
MPLP,M6,36,package-0,69.2841,1
MPLP,M6,36,dram,13.2961,1
MPLP,M6,36,package-1,76.1916,1
MPLP,M6,36,dram,11.163,1
MPLP,AS365,36,package-0,66.5794,1
MPLP,AS365,36,dram,14.4888,1
MPLP,AS365,36,package-1,89.68,1
MPLP,AS365,36,dram,12.8486,1
PLP,nlpkkt200,36,package-0,11822.6,1
PLP,nlpkkt200,36,dram,1052.23,1
PLP,nlpkkt200,36,package-1,10857.4,1
PLP,nlpkkt200,36,dram,1366.31,1
MPLP,uk-2002,36,package-0,227.274,1
MPLP,uk-2002,36,dram,53.632,1
MPLP,uk-2002,36,package-1,239.915,1
MPLP,uk-2002,36,dram,45.0081,1
PLP,NACA0015,36,package-0,44.4807,1
PLP,NACA0015,36,dram,3.78586,1
PLP,NACA0015,36,package-1,26.3538,1
PLP,NACA0015,36,dram,4.26024,1
MPLP,NACA0015,36,package-0,23.6021,1
MPLP,NACA0015,36,dram,3.28248,1
MPLP,NACA0015,36,package-1,37.4019,1
MPLP,NACA0015,36,dram,4.2329,1
PLP,Oregon-2,36,package-0,1.78802,1
PLP,Oregon-2,36,dram,0.388131,1
PLP,Oregon-2,36,package-1,3.71746,1
PLP,Oregon-2,36,dram,0.402252,1
PLP,NLR,36,package-0,135.117,1
PLP,NLR,36,dram,13.9299,1
PLP,NLR,36,package-1,136.335,1
PLP,NLR,36,dram,17.0347,1
MPLP,Oregon-2,36,package-0,2.41473,1
MPLP,Oregon-2,36,dram,0.628432,1
MPLP,Oregon-2,36,package-1,6.81144,1
MPLP,Oregon-2,36,dram,0.644053,1
MPLP,nlpkkt200,36,package-0,2624.16,1
MPLP,nlpkkt200,36,dram,299.588,1
MPLP,nlpkkt200,36,package-1,2354.88,1
MPLP,nlpkkt200,36,dram,319.455,1
MPLP,NLR,36,package-0,74.2242,1
MPLP,NLR,36,dram,13.145,1
MPLP,NLR,36,package-1,99.5129,1
MPLP,NLR,36,dram,17.2011,1
PLP,asia,36,package-0,264.079,1
PLP,asia,36,dram,30.5241,1
PLP,asia,36,package-1,223.659,1
PLP,asia,36,dram,24.3368,1
MPLP,asia,36,package-0,158.851,1
MPLP,asia,36,dram,29.1182,1
MPLP,asia,36,package-1,136.159,1
MPLP,asia,36,dram,22.4771,1
PLP,belgium,36,package-0,34.4398,1
PLP,belgium,36,dram,3.61066,1
PLP,belgium,36,package-1,30.4338,1
PLP,belgium,36,dram,3.29253,1
MPLP,belgium,36,package-0,23.28,1
MPLP,belgium,36,dram,4.40538,1
MPLP,belgium,36,package-1,39.1087,1
MPLP,belgium,36,dram,3.7431,1
PLP,delaunay_n24,36,package-0,1444.46,1
PLP,delaunay_n24,36,dram,137.742,1
PLP,delaunay_n24,36,package-1,1450.03,1
PLP,delaunay_n24,36,dram,185.802,1
MPLP,delaunay_n24,36,package-0,269.775,1
MPLP,delaunay_n24,36,dram,49.6209,1
MPLP,delaunay_n24,36,package-1,265.188,1
MPLP,delaunay_n24,36,dram,47.8206,1
PLP,europe,36,package-0,1128.96,1
PLP,europe,36,dram,122.499,1
PLP,europe,36,package-1,1000.46,1
PLP,europe,36,dram,106.564,1
MPLP,europe,36,package-0,627.961,1
MPLP,europe,36,dram,115.553,1
MPLP,europe,36,package-1,533.743,1
MPLP,europe,36,dram,108.107,1
PLP,in-2004,36,package-0,42.3543,1
PLP,in-2004,36,dram,4.56532,1
PLP,in-2004,36,package-1,40.1632,1
PLP,in-2004,36,dram,3.61655,1
PLP,germany,36,package-0,239.97,1
PLP,germany,36,dram,32.6829,1
PLP,germany,36,package-1,220.256,1
PLP,germany,36,dram,24.2464,1
MPLP,in-2004,36,package-0,18.1602,1
MPLP,in-2004,36,dram,3.03791,1
MPLP,in-2004,36,package-1,35.348,1
MPLP,in-2004,36,dram,3.72762,1
MPLP,germany,36,package-0,163.977,1
MPLP,germany,36,dram,34.2312,1
MPLP,germany,36,package-1,135.251,1
MPLP,germany,36,dram,23.629,1
PLP,kkt_power,36,package-0,62.2234,1
PLP,kkt_power,36,dram,6.93785,1
PLP,kkt_power,36,package-1,62.7853,1
PLP,kkt_power,36,dram,7.69992,1
MPLP,kkt_power,36,package-0,38.9093,1
MPLP,kkt_power,36,dram,4.76971,1
MPLP,kkt_power,36,package-1,42.4282,1
MPLP,kkt_power,36,dram,6.11177,1
PLP,loc-gowalla_edges,36,package-0,9.85447,1
PLP,loc-gowalla_edges,36,dram,0.951644,1
PLP,loc-gowalla_edges,36,package-1,8.69578,1
PLP,loc-gowalla_edges,36,dram,1.08185,1
MPLP,loc-gowalla_edges,36,package-0,5.18187,1
MPLP,loc-gowalla_edges,36,dram,1.31647,1
MPLP,loc-gowalla_edges,36,package-1,13.9063,1
MPLP,loc-gowalla_edges,36,dram,1.32596,1
PLP,luxembourg,36,package-0,4.24816,1
PLP,luxembourg,36,dram,0.608971,1
PLP,luxembourg,36,package-1,4.92015,1
PLP,luxembourg,36,dram,0.653126,1
PLP,netherlands,36,package-0,62.2426,1
PLP,netherlands,36,dram,6.87242,1
PLP,netherlands,36,package-1,51.8492,1
PLP,netherlands,36,dram,6.57028,1
MPLP,luxembourg,36,package-0,3.48522,1
MPLP,luxembourg,36,dram,0.762981,1
MPLP,luxembourg,36,package-1,6.61369,1
MPLP,luxembourg,36,dram,0.784615,1
MPLP,netherlands,36,package-0,37.2035,1
MPLP,netherlands,36,dram,7.89658,1
MPLP,netherlands,36,package-1,72.0579,1
MPLP,netherlands,36,dram,8.59451,1
PLP,roadNet-PA,36,package-0,18.8006,1
PLP,roadNet-PA,36,dram,2.12665,1
PLP,roadNet-PA,36,package-1,17.1124,1
PLP,roadNet-PA,36,dram,2.01005,1
MPLP,roadNet-PA,36,package-0,14.2718,1
MPLP,roadNet-PA,36,dram,3.54757,1
MPLP,roadNet-PA,36,package-1,38.6814,1
MPLP,roadNet-PA,36,dram,3.63484,1
PLP,333SP,36,package-0,121.995,1
PLP,333SP,36,dram,13.9135,1
PLP,333SP,36,package-1,118.244,1
PLP,333SP,36,dram,13.1671,1
MPLP,333SP,36,package-0,72.8415,1
MPLP,333SP,36,dram,14.1813,1
MPLP,333SP,36,package-1,102.745,1
MPLP,333SP,36,dram,14.2645,1
PLP,uk-2002,36,package-0,697.738,1
PLP,M6,36,package-0,88.7684,1
PLP,uk-2002,36,dram,62.1738,1
PLP,M6,36,dram,11.1866,1
PLP,uk-2002,36,package-1,600.322,1
PLP,M6,36,package-1,92.2483,1
PLP,uk-2002,36,dram,82,1
PLP,M6,36,dram,10.9796,1
PLP,AS365,36,package-0,97.8697,1
PLP,AS365,36,dram,12.6933,1
PLP,AS365,36,package-1,90.1469,1
PLP,AS365,36,dram,10.5464,1
PLP,NACA0015,36,package-0,32.0414,1
PLP,NACA0015,36,dram,3.13078,1
PLP,NACA0015,36,package-1,31.9837,1
PLP,NACA0015,36,dram,3.89423,1
PLP,nlpkkt200,36,package-0,10071.7,1
PLP,nlpkkt200,36,dram,1136.86,1
PLP,nlpkkt200,36,package-1,9971,1
PLP,nlpkkt200,36,dram,1031.14,1
MPLP,NACA0015,36,package-0,24.3427,1
MPLP,NACA0015,36,dram,4.66864,1
MPLP,NACA0015,36,package-1,44.9603,1
MPLP,NACA0015,36,dram,4.41766,1
MPLP,M6,36,package-0,70.7813,1
MPLP,M6,36,dram,14.232,1
MPLP,M6,36,package-1,81.5994,1
MPLP,M6,36,dram,13.0551,1
MPLP,AS365,36,package-0,74.7239,1
MPLP,AS365,36,dram,16.83,1
MPLP,AS365,36,package-1,87.5795,1
MPLP,AS365,36,dram,12.5877,1
MPLP,uk-2002,36,package-0,284.557,1
MPLP,uk-2002,36,dram,51.512,1
MPLP,uk-2002,36,package-1,238.847,1
MPLP,uk-2002,36,dram,47.8547,1
PLP,Oregon-2,36,package-0,3.48595,1
PLP,Oregon-2,36,dram,0.564968,1
PLP,Oregon-2,36,package-1,5.96812,1
PLP,Oregon-2,36,dram,0.624944,1
PLP,NLR,36,package-0,168.949,1
PLP,NLR,36,dram,17.5813,1
PLP,NLR,36,package-1,162.073,1
PLP,NLR,36,dram,18.2945,1
MPLP,nlpkkt200,36,package-0,2242.9,1
MPLP,nlpkkt200,36,dram,285.195,1
MPLP,nlpkkt200,36,package-1,2286.84,1
MPLP,nlpkkt200,36,dram,294.662,1
MPLP,Oregon-2,36,package-0,2.34423,1
MPLP,Oregon-2,36,dram,0.668503,1
MPLP,Oregon-2,36,package-1,7.37217,1
MPLP,Oregon-2,36,dram,0.750908,1
MPLP,NLR,36,package-0,106.011,1
MPLP,NLR,36,dram,16.8145,1
MPLP,NLR,36,package-1,64.3219,1
MPLP,NLR,36,dram,10.9468,1
PLP,belgium,36,package-0,33.3285,1
PLP,belgium,36,dram,3.79145,1
PLP,belgium,36,package-1,30.0516,1
PLP,belgium,36,dram,3.68938,1
PLP,asia,36,package-0,253.759,1
PLP,asia,36,dram,33.5223,1
PLP,asia,36,package-1,234.248,1
PLP,asia,36,dram,25.7598,1
MPLP,belgium,36,package-0,23.512,1
MPLP,belgium,36,dram,5.90839,1
MPLP,belgium,36,package-1,52.0852,1
MPLP,belgium,36,dram,5.94719,1
MPLP,asia,36,package-0,140.831,1
MPLP,asia,36,dram,29.109,1
MPLP,asia,36,package-1,135.921,1
MPLP,asia,36,dram,27.7928,1
PLP,delaunay_n24,36,package-0,510.694,1
PLP,delaunay_n24,36,dram,58.6609,1
PLP,delaunay_n24,36,package-1,493.931,1
PLP,delaunay_n24,36,dram,54.0443,1
PLP,germany,36,package-0,503.594,1
PLP,germany,36,dram,59.0792,1
PLP,germany,36,package-1,462.644,1
PLP,germany,36,dram,45.0295,1
MPLP,delaunay_n24,36,package-0,272.282,1
MPLP,delaunay_n24,36,dram,44.9529,1
MPLP,delaunay_n24,36,package-1,261.836,1
MPLP,delaunay_n24,36,dram,50.9413,1
MPLP,germany,36,package-0,156.441,1
MPLP,germany,36,dram,23.0696,1
MPLP,germany,36,package-1,156.131,1
MPLP,germany,36,dram,29.7391,1
PLP,europe,36,package-0,3364.29,1
PLP,europe,36,dram,394.493,1
PLP,europe,36,package-1,3023.84,1
PLP,europe,36,dram,355.256,1
MPLP,europe,36,package-0,581.856,1
MPLP,europe,36,dram,102.69,1
MPLP,europe,36,package-1,597.414,1
MPLP,europe,36,dram,141.894,1
PLP,in-2004,36,package-0,34.6577,1
PLP,in-2004,36,dram,4.17659,1
PLP,in-2004,36,package-1,31.641,1
PLP,in-2004,36,dram,3.25844,1
MPLP,in-2004,36,package-0,18.7361,1
MPLP,in-2004,36,dram,5.04724,1
MPLP,in-2004,36,package-1,38.6629,1
MPLP,in-2004,36,dram,3.74666,1
PLP,kkt_power,36,package-0,100.56,1
PLP,kkt_power,36,dram,12.0649,1
PLP,kkt_power,36,package-1,86.7384,1
PLP,kkt_power,36,dram,9.81263,1
MPLP,kkt_power,36,package-0,32.5392,1
MPLP,kkt_power,36,dram,7.41108,1
MPLP,kkt_power,36,package-1,60.1297,1
MPLP,kkt_power,36,dram,7.63966,1
PLP,luxembourg,36,package-0,6.0648,1
PLP,luxembourg,36,dram,0.896458,1
PLP,luxembourg,36,package-1,7.83232,1
PLP,luxembourg,36,dram,0.811236,1
PLP,loc-gowalla_edges,36,package-0,17.0199,1
PLP,loc-gowalla_edges,36,dram,2.39754,1
PLP,loc-gowalla_edges,36,package-1,17.8805,1
PLP,loc-gowalla_edges,36,dram,2.03521,1
PLP,netherlands,36,package-0,118.106,1
PLP,netherlands,36,dram,12.787,1
PLP,netherlands,36,package-1,104.6,1
PLP,netherlands,36,dram,10.0696,1
MPLP,luxembourg,36,package-0,18.9599,1
MPLP,luxembourg,36,dram,1.66641,1
MPLP,luxembourg,36,package-1,6.11375,1
MPLP,luxembourg,36,dram,1.52374,1
MPLP,loc-gowalla_edges,36,package-0,6.028,1
MPLP,loc-gowalla_edges,36,dram,1.87538,1
MPLP,loc-gowalla_edges,36,package-1,15.7006,1
MPLP,loc-gowalla_edges,36,dram,1.5459,1
MPLP,netherlands,36,package-0,43.7732,1
MPLP,netherlands,36,dram,9.04534,1
MPLP,netherlands,36,package-1,84.6811,1
MPLP,netherlands,36,dram,8.43521,1
PLP,roadNet-PA,36,package-0,23.0937,1
PLP,roadNet-PA,36,dram,2.70759,1
PLP,roadNet-PA,36,package-1,22.3903,1
PLP,roadNet-PA,36,dram,2.48767,1
MPLP,roadNet-PA,36,package-0,17.4565,1
MPLP,roadNet-PA,36,dram,3.93828,1
MPLP,roadNet-PA,36,package-1,38.6435,1
MPLP,roadNet-PA,36,dram,3.91389,1
PLP,uk-2002,36,package-0,431.657,1
PLP,uk-2002,36,dram,55.159,1
PLP,uk-2002,36,package-1,401.436,1
PLP,uk-2002,36,dram,38.1349,1
PLP,nlpkkt200,36,package-0,7143.38,1
PLP,nlpkkt200,36,dram,694.467,1
PLP,nlpkkt200,36,package-1,5934.11,1
PLP,nlpkkt200,36,dram,628.888,1
MPLP,uk-2002,36,package-0,238.388,1
MPLP,uk-2002,36,dram,46.2072,1
MPLP,uk-2002,36,package-1,256.079,1
MPLP,uk-2002,36,dram,53.1661,1
MPLP,nlpkkt200,36,package-0,2673.32,1
MPLP,nlpkkt200,36,dram,301.173,1
MPLP,nlpkkt200,36,package-1,2285.81,1
MPLP,nlpkkt200,36,dram,317.564,1
PLP,M6,36,package-0,113.894,1
PLP,M6,36,dram,12.3998,1
PLP,M6,36,package-1,100.563,1
PLP,M6,36,dram,10.7506,1
PLP,AS365,36,package-0,88.9848,1
PLP,AS365,36,dram,10.641,1
PLP,AS365,36,package-1,90.874,1
PLP,AS365,36,dram,10.6885,1
PLP,333SP,36,package-0,189.73,1
PLP,333SP,36,dram,21.1543,1
PLP,333SP,36,package-1,179.371,1
PLP,333SP,36,dram,19.3689,1
MPLP,M6,36,package-0,63.8639,1
MPLP,M6,36,dram,10.7512,1
MPLP,M6,36,package-1,81.4101,1
MPLP,M6,36,dram,13.245,1
MPLP,AS365,36,package-0,66.5214,1
MPLP,AS365,36,dram,12.6075,1
MPLP,AS365,36,package-1,84.1989,1
MPLP,AS365,36,dram,13.2113,1
MPLP,333SP,36,package-0,78.2854,1
MPLP,333SP,36,dram,13.9893,1
MPLP,333SP,36,package-1,82.765,1
MPLP,333SP,36,dram,9.40947,1
PLP,NACA0015,36,package-0,35.5653,1
PLP,NACA0015,36,dram,4.54595,1
PLP,NACA0015,36,package-1,33.7593,1
PLP,NACA0015,36,dram,4.01662,1
MPLP,NACA0015,36,package-0,22.0194,1
MPLP,NACA0015,36,dram,4.57075,1
MPLP,NACA0015,36,package-1,38.1381,1
MPLP,NACA0015,36,dram,4.29661,1
PLP,Oregon-2,36,package-0,1.29815,1
PLP,Oregon-2,36,dram,0.248166,1
PLP,Oregon-2,36,package-1,2.21551,1
PLP,Oregon-2,36,dram,0.281076,1
PLP,belgium,36,package-0,76.0513,1
PLP,belgium,36,dram,8.63408,1
PLP,belgium,36,package-1,81.0622,1
PLP,belgium,36,dram,10.9424,1
PLP,NLR,36,package-0,112.193,1
PLP,NLR,36,dram,12.7132,1
PLP,NLR,36,package-1,105.642,1
PLP,NLR,36,dram,11.0303,1
PLP,asia,36,package-0,561.12,1
PLP,asia,36,dram,54.4372,1
PLP,asia,36,package-1,504.705,1
PLP,asia,36,dram,59.9517,1
MPLP,Oregon-2,36,package-0,0.723387,1
MPLP,Oregon-2,36,dram,0.179652,1
MPLP,Oregon-2,36,package-1,1.41589,1
MPLP,Oregon-2,36,dram,0.202082,1
MPLP,belgium,36,package-0,32.334,1
MPLP,belgium,36,dram,3.43691,1
MPLP,belgium,36,package-1,18.246,1
MPLP,belgium,36,dram,3.77391,1
MPLP,NLR,36,package-0,87.1306,1
MPLP,NLR,36,dram,16.1937,1
MPLP,NLR,36,package-1,89.8166,1
MPLP,NLR,36,dram,10.2946,1
MPLP,asia,36,package-0,157.081,1
MPLP,asia,36,dram,28.2402,1
MPLP,asia,36,package-1,130.419,1
MPLP,asia,36,dram,21.8274,1
PLP,germany,36,package-0,492.777,1
PLP,germany,36,dram,64.8674,1
PLP,germany,36,package-1,478.66,1
PLP,germany,36,dram,54.3544,1
PLP,delaunay_n24,36,package-0,1355.92,1
PLP,delaunay_n24,36,dram,160.322,1
PLP,delaunay_n24,36,package-1,1269.94,1
PLP,delaunay_n24,36,dram,161.885,1
MPLP,germany,36,package-0,125.822,1
MPLP,germany,36,dram,21.5186,1
MPLP,germany,36,package-1,126.274,1
MPLP,germany,36,dram,29.6019,1
PLP,europe,36,package-0,1145.05,1
PLP,europe,36,dram,127.787,1
PLP,europe,36,package-1,1117.22,1
PLP,europe,36,dram,131.667,1
PLP,kkt_power,36,package-0,119.125,1
PLP,in-2004,36,package-0,64.8422,1
PLP,kkt_power,36,dram,12.0128,1
PLP,in-2004,36,dram,5.8989,1
PLP,kkt_power,36,package-1,117.218,1
PLP,in-2004,36,package-1,63.4741,1
PLP,kkt_power,36,dram,13.2971,1
PLP,in-2004,36,dram,8.157,1
MPLP,kkt_power,36,package-0,32.9648,1
MPLP,kkt_power,36,dram,5.02801,1
MPLP,kkt_power,36,package-1,50.5417,1
MPLP,kkt_power,36,dram,6.09509,1
MPLP,in-2004,36,package-0,21.8283,1
MPLP,in-2004,36,dram,4.50877,1
MPLP,in-2004,36,package-1,42.7221,1
MPLP,in-2004,36,dram,5.07562,1
MPLP,delaunay_n24,36,package-0,277.17,1
MPLP,delaunay_n24,36,dram,56.3597,1
MPLP,delaunay_n24,36,package-1,251.247,1
MPLP,delaunay_n24,36,dram,44.7271,1
MPLP,europe,36,package-0,532.059,1
MPLP,europe,36,dram,97.1736,1
MPLP,europe,36,package-1,597.069,1
MPLP,europe,36,dram,136.506,1
PLP,loc-gowalla_edges,36,package-0,15.5001,1
PLP,loc-gowalla_edges,36,dram,1.73187,1
PLP,loc-gowalla_edges,36,package-1,16.5238,1
PLP,loc-gowalla_edges,36,dram,2.25949,1
MPLP,loc-gowalla_edges,36,package-0,4.24315,1
MPLP,loc-gowalla_edges,36,dram,0.960304,1
MPLP,loc-gowalla_edges,36,package-1,10.2489,1
MPLP,loc-gowalla_edges,36,dram,1.23641,1
PLP,luxembourg,36,package-0,5.69811,1
PLP,luxembourg,36,dram,0.886665,1
PLP,luxembourg,36,package-1,7.1743,1
PLP,luxembourg,36,dram,0.825205,1
PLP,netherlands,36,package-0,117.052,1
PLP,netherlands,36,dram,13.9219,1
PLP,netherlands,36,package-1,109.537,1
PLP,netherlands,36,dram,10.4375,1
MPLP,luxembourg,36,package-0,5.68132,1
MPLP,luxembourg,36,dram,1.39423,1
MPLP,luxembourg,36,package-1,13.4354,1
MPLP,luxembourg,36,dram,1.39322,1
MPLP,netherlands,36,package-0,30.2644,1
MPLP,netherlands,36,dram,5.1477,1
MPLP,netherlands,36,package-1,46.8997,1
MPLP,netherlands,36,dram,5.22474,1
PLP,roadNet-PA,36,package-0,19.9623,1
PLP,roadNet-PA,36,dram,2.15693,1
PLP,roadNet-PA,36,package-1,18.687,1
PLP,roadNet-PA,36,dram,2.6715,1
MPLP,roadNet-PA,36,package-0,26.3564,1
MPLP,roadNet-PA,36,dram,2.31492,1
MPLP,roadNet-PA,36,package-1,17.5036,1
MPLP,roadNet-PA,36,dram,3.07714,1
PLP,333SP,36,package-0,109.608,1
PLP,333SP,36,dram,13.5384,1
PLP,333SP,36,package-1,107.424,1
PLP,333SP,36,dram,12.7535,1
PLP,nlpkkt200,36,package-0,6711.18,1
PLP,nlpkkt200,36,dram,598.362,1
PLP,nlpkkt200,36,package-1,5788.46,1
PLP,nlpkkt200,36,dram,534.852,1
MPLP,333SP,36,package-0,69.0535,1
MPLP,333SP,36,dram,11.811,1
MPLP,333SP,36,package-1,85.0462,1
MPLP,333SP,36,dram,13.494,1
PLP,M6,36,package-0,94.1019,1
PLP,M6,36,dram,8.70588,1
PLP,M6,36,package-1,92.5028,1
PLP,M6,36,dram,11.1114,1
PLP,AS365,36,package-0,94.5228,1
PLP,AS365,36,dram,10.6001,1
PLP,AS365,36,package-1,86.7741,1
PLP,AS365,36,dram,10.7285,1
PLP,uk-2002,36,package-0,848.65,1
PLP,uk-2002,36,dram,74.0486,1
PLP,uk-2002,36,package-1,747.611,1
PLP,uk-2002,36,dram,98.0959,1
MPLP,M6,36,package-0,72.9871,1
MPLP,M6,36,dram,12.8105,1
MPLP,M6,36,package-1,83.4325,1
MPLP,M6,36,dram,11.9492,1
MPLP,AS365,36,package-0,82.9998,1
MPLP,AS365,36,dram,15.1261,1
MPLP,AS365,36,package-1,84.8244,1
MPLP,AS365,36,dram,11.9463,1
PLP,NACA0015,36,package-0,25.9716,1
PLP,NACA0015,36,dram,3.32611,1
PLP,NACA0015,36,package-1,23.5435,1
PLP,NACA0015,36,dram,2.80282,1
MPLP,nlpkkt200,36,package-0,2736.87,1
MPLP,nlpkkt200,36,dram,287.325,1
MPLP,nlpkkt200,36,package-1,2359.5,1
MPLP,nlpkkt200,36,dram,277.924,1
MPLP,NACA0015,36,package-0,37.7107,1
MPLP,NACA0015,36,dram,5.94924,1
MPLP,NACA0015,36,package-1,43.6336,1
MPLP,NACA0015,36,dram,4.28343,1
MPLP,uk-2002,36,package-0,276.103,1
MPLP,uk-2002,36,dram,46.7942,1
MPLP,uk-2002,36,package-1,257.551,1
